日付,曜日,特定日,587番台,,,,,588番台,,,,,600番台,,,,,601番台,,,,,602番台,,,,,603番台,,,,,605番台,,,,,606番台,,,,,607番台,,,,,608番台,,,,,682番台,,,,,683番台,,,,,687番台,,,,,688番台,,,,,700番台,,,,,701番台,,,,,702番台,,,,,703番台,,,,,1178番台,,,,,1180番台,,,,,1181番台,,,,,1182番台,,,,,1183番台,,,,,1185番台,,,,,1186番台,,,,,1187番台,,,,,1188番台,,,,
,,,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成,差枚,G数,BB,RB,合成
2025-09-04,木,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-1,250","1,642",0,5,1/328,-948,"5,412",0,13,1/416,"-1,387","2,694",0,7,1/385,"+2,265","3,875",0,8,1/484,-301,796,0,3,1/265,-275,"1,695",0,5,1/339,-171,"4,392",0,12,1/366,"-1,090","4,439",0,9,1/493,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-03,水,はい,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-2,446","4,564",0,13,1/351,+268,"6,867",0,16,1/429,"-1,974","5,484",0,13,1/422,"+2,124","6,659",0,21,1/317,-872,"1,884",0,6,1/314,+77,"6,356",0,17,1/374,"+1,936","8,345",0,27,1/309,"-2,993","5,734",0,13,1/441,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-02,火,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-76,"2,484",0,7,1/355,-702,"5,074",0,10,1/507,"+2,003","6,811",0,20,1/341,-214,441,0,1,1/441,+643,"4,456",0,11,1/405,"+2,884","5,206",0,13,1/400,+113,769,0,3,1/256,"+4,866","4,232",0,5,1/846,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-09-01,月,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-1,934","2,293",0,6,1/382,"-2,038","3,627",0,8,1/453,"-1,437","3,698",0,9,1/411,-223,521,0,1,1/521,"-1,745","4,615",0,10,1/462,"-1,049","2,934",0,9,1/326,"-1,420","2,150",0,6,1/358,"+1,008","4,829",0,15,1/322,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-31,日,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-458,"5,089",0,13,1/391,"+1,574","4,951",0,10,1/495,-759,"3,421",0,7,1/489,"-1,997","6,339",0,16,1/396,+32,325,0,1,1/325,"+1,943","3,458",0,4,1/865,-351,"2,308",0,5,1/462,+406,"5,964",0,12,1/497,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-30,土,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"+5,422","7,815",0,17,1/460,+292,"4,957",0,11,1/451,"+3,450","8,895",0,16,1/556,"+2,430","7,562",0,19,1/398,"-1,511","6,272",0,15,1/418,-929,"4,916",0,10,1/492,"+5,374","7,033",0,13,1/541,"-3,614","4,959",0,12,1/413,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-29,金,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-1,023","1,611",0,4,1/403,"+1,469","7,768",0,24,1/324,+592,"5,984",0,11,1/544,"-2,467","3,327",0,8,1/416,"+1,137","7,009",0,14,1/501,"-1,582","3,001",0,5,1/600,"+2,923","6,296",0,12,1/525,"-1,527","1,396",0,4,1/349,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-28,木,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-1,370","1,637",0,6,1/273,"-1,596","3,768",0,12,1/314,"+3,715","5,261",0,11,1/478,"-1,898","2,864",0,8,1/358,+231,"1,304",0,4,1/326,"-1,974","4,250",0,11,1/386,-866,"1,216",0,3,1/405,"+2,919","4,909",0,16,1/307,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-27,水,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"+1,933","2,849",0,6,1/475,"-1,144","2,018",0,4,1/505,"+2,242","3,822",0,12,1/319,"+2,160","6,393",0,13,1/492,-582,527,0,1,1/527,-731,"3,542",0,9,1/394,+995,"2,711",0,6,1/452,"-1,369","2,334",0,5,1/467,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-26,火,はい,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-681,"4,576",0,13,1/352,"-3,943","6,512",0,14,1/465,+0,"6,916",0,16,1/432,-278,"7,025",0,12,1/585,-927,"3,433",0,12,1/286,"+6,892","8,203",0,13,1/631,"+3,565","8,763",0,24,1/365,-403,"6,694",0,14,1/478,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-25,月,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"+2,008","4,733",0,12,1/394,"-1,069","5,801",0,14,1/414,"+5,276","6,465",0,8,1/808,"+2,335","5,081",0,11,1/462,-832,"1,249",0,2,1/625,"-1,004","5,564",0,14,1/397,"+5,404","3,568",0,3,1/1189,"-1,355","3,677",0,8,1/460,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-24,日,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"+4,325","6,196",0,16,1/387,"-1,089","3,970",0,13,1/305,"+3,422","5,578",0,11,1/507,-674,"1,828",0,5,1/366,"+1,299","5,948",0,12,1/496,-713,"1,477",0,3,1/492,-866,"2,181",0,4,1/545,"-1,833","4,682",0,13,1/360,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-23,土,はい,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-3,551","6,454",0,13,1/496,"-1,578","2,883",0,7,1/412,"-3,817","4,414",0,10,1/441,"-1,707","3,371",0,8,1/421,"-2,958","4,145",0,7,1/592,"-1,706","7,575",0,19,1/399,"-1,355","4,030",0,8,1/504,-665,"4,935",0,13,1/380,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-22,金,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+21,"1,807",0,4,1/452,"-1,457","3,370",0,6,1/562,-981,"5,008",0,14,1/358,"+3,998","5,791",0,10,1/579,+200,"4,576",0,13,1/352,+539,"2,190",0,7,1/313,"+3,257","3,528",0,6,1/588,"+1,032","5,002",0,19,1/263,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-21,木,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-789,"2,806",0,5,1/561,+623,"4,694",0,9,1/522,"+1,856","4,258",0,9,1/473,-77,449,0,1,1/449,"-2,015","2,743",0,6,1/457,+267,"2,586",0,7,1/369,"-1,160","2,049",0,7,1/293,"-1,732","4,851",0,11,1/441,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-20,水,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"+1,947","4,965",0,10,1/497,-290,"2,537",0,6,1/423,-673,"2,063",0,6,1/344,+727,"2,205",0,5,1/441,-945,"3,141",0,9,1/349,-531,475,0,1,1/475,+949,"2,371",0,6,1/395,-664,"2,229",0,5,1/446,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-19,火,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+633,"4,400",0,11,1/400,-227,645,0,2,1/323,"+3,151","3,091",0,7,1/442,-525,"2,516",0,7,1/359,-415,"1,785",0,6,1/298,-677,"1,528",0,5,1/306,"+2,386","4,450",0,7,1/636,"-1,355","2,175",0,6,1/363,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-18,月,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-1,214","1,298",0,4,1/325,"+5,791","6,929",0,16,1/433,"+1,325","4,030",0,10,1/403,"-1,287","1,711",0,4,1/428,"-1,916","2,143",0,4,1/536,-938,"1,898",0,5,1/380,"+2,666","3,253",0,7,1/465,-851,"3,601",0,9,1/400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-17,日,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+857,"3,165",0,4,1/791,-587,"3,048",0,7,1/435,"-1,246","5,831",0,18,1/324,+315,"5,522",0,17,1/325,"-2,489","2,164",0,5,1/433,+220,"3,962",0,8,1/495,-280,"5,812",0,13,1/447,"+1,439","5,449",0,11,1/495,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-16,土,はい,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-608,"4,979",0,13,1/383,"-2,437","7,450",0,20,1/373,+290,"7,818",0,21,1/372,"+1,487","8,456",0,18,1/470,"-2,521","5,931",0,15,1/395,"-4,084","6,462",0,14,1/462,"-3,023","6,665",0,16,1/417,-415,"5,611",0,15,1/374,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-15,金,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-3,199","4,164",0,8,1/521,-558,"3,942",0,9,1/438,-696,"3,306",0,9,1/367,-629,"3,502",0,9,1/389,+156,"4,814",0,11,1/438,"+1,948","5,503",0,12,1/459,-675,"4,355",0,14,1/311,"+2,474","6,297",0,14,1/450,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-14,木,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-1,049","3,351",0,6,1/559,-611,"3,675",0,11,1/334,"-1,708","4,322",0,9,1/480,"+2,707","4,170",0,10,1/417,"-2,746","4,321",0,6,1/720,-913,"4,805",0,11,1/437,-313,"4,035",0,12,1/336,"+5,402","7,749",0,15,1/517,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-13,水,はい,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"+1,791","4,844",0,10,1/484,"-2,606","4,196",0,11,1/381,"-1,759","7,120",0,13,1/548,"-1,778","3,349",0,8,1/419,-842,"6,397",0,16,1/400,"+2,573","6,365",0,15,1/424,"+1,516","5,550",0,8,1/694,"-2,911","7,520",0,12,1/627,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-12,火,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-1,826","3,735",0,11,1/340,+343,"5,558",0,13,1/428,"-3,667","7,533",0,18,1/419,"-1,742","2,434",0,6,1/406,"+4,027","7,450",0,17,1/438,"-1,831","4,350",0,12,1/363,-17,"6,282",0,14,1/449,"+2,504","6,688",0,15,1/446,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-11,月,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-1,949","4,045",0,8,1/506,"+8,539","6,782",0,12,1/565,"-1,874","3,976",0,9,1/442,"-2,186","6,446",0,14,1/460,+166,"4,622",0,12,1/385,"+3,830","7,178",0,14,1/513,"-1,866","3,284",0,10,1/328,"+1,724","5,850",0,12,1/488,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-10,日,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-2,681","4,233",0,7,1/605,"-1,171","4,605",0,10,1/461,-97,"5,818",0,12,1/485,-861,"3,759",0,12,1/313,-561,"5,556",0,12,1/463,-420,"4,304",0,10,1/430,+25,"6,156",0,14,1/440,"-2,725","4,784",0,10,1/478,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-09,土,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-2,555","5,122",0,15,1/341,"-1,229","1,443",0,4,1/361,+503,"3,696",0,9,1/411,"-1,122","1,908",0,3,1/636,-418,"7,135",0,18,1/396,"-2,301","2,436",0,4,1/609,"+3,477","5,217",0,9,1/580,"-2,155","8,619",0,17,1/507,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-08,金,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+220,"4,313",0,10,1/431,-119,"4,822",0,8,1/603,"-2,063","3,829",0,13,1/295,"-1,711","3,609",0,7,1/516,"+4,204","3,457",0,11,1/314,-917,"1,208",0,4,1/302,"-1,454","3,260",0,7,1/466,"-1,672","1,484",0,4,1/371,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-07,木,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"+4,663","4,131",0,6,1/689,"-1,092","3,521",0,7,1/503,"+1,166","4,708",0,11,1/428,"-1,168","2,225",0,3,1/742,-334,"2,870",0,6,1/478,+502,"4,776",0,8,1/597,-791,625,0,1,1/625,"+4,205","6,507",0,11,1/592,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-06,水,はい,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"+2,331","3,879",0,9,1/431,"+3,108","7,300",0,16,1/456,"-2,484","6,583",0,13,1/506,-351,"2,812",0,3,1/937,"+4,597","7,536",0,25,1/301,"-1,727","4,746",0,11,1/431,"-1,474","4,763",0,11,1/433,"-1,887","7,009",0,23,1/305,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-05,火,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-723,"4,676",0,11,1/425,"-2,774","5,163",0,13,1/397,"+10,806","9,338",0,23,1/406,+44,"4,610",0,14,1/329,+739,"5,275",0,8,1/659,"-1,534","1,186",0,2,1/593,+462,"6,728",0,17,1/396,-542,"7,436",0,18,1/413,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-03,日,はい,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"+2,387","7,611",0,15,1/507,-464,"6,132",0,14,1/438,"-1,077","6,256",0,14,1/447,"-1,741","4,766",0,13,1/367,"-3,345","3,778",0,10,1/378,"+5,733","7,811",0,15,1/521,"-1,146",924,0,2,1/462,"+1,065","6,064",0,15,1/404,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-02,土,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-1,109","3,554",0,10,1/355,"+1,898","7,407",0,15,1/494,-860,"3,626",0,7,1/518,"-1,463","1,422",0,2,1/711,+721,"6,173",0,16,1/386,"-1,160","2,643",0,7,1/378,-187,"3,464",0,8,1/433,+359,"5,771",0,13,1/444,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-08-01,金,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"+3,362","3,992",0,6,1/665,+735,"6,107",0,13,1/470,"+2,128","5,506",0,17,1/324,"+2,550","4,760",0,9,1/529,"-2,234","3,501",0,9,1/389,-810,"2,462",0,6,1/410,-368,824,0,3,1/275,"-3,376","4,346",0,11,1/395,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-07-31,木,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+215,"3,276",0,9,1/364,"+4,555","3,720",0,3,1/1240,"+4,492","5,183",0,12,1/432,-350,549,0,2,1/275,-381,"3,473",0,11,1/316,"-1,195","1,456",0,2,1/728,+194,659,0,2,1/330,"+3,628","4,654",0,8,1/582,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-07-30,水,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+186,620,0,2,1/310,"+2,568","5,933",0,14,1/424,+937,"4,603",0,12,1/384,+44,"2,305",0,4,1/576,-743,"2,142",0,4,1/536,"+2,171","2,906",0,8,1/363,-428,"1,781",0,5,1/356,"-1,408","3,460",0,7,1/494,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-07-29,火,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+116,"4,141",0,9,1/460,"-1,090","1,214",0,3,1/405,-50,"3,595",0,9,1/399,-197,"2,254",0,8,1/282,"-1,354","2,021",0,4,1/505,-361,"1,922",0,3,1/641,"+3,543","6,995",0,14,1/500,"-1,705","4,395",0,10,1/440,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-07-28,月,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-1,195","1,784",0,4,1/446,-327,301,0,1,1/301,-298,"3,982",0,9,1/442,"-1,568","1,395",0,3,1/465,-445,503,0,1,1/503,"-2,534","5,031",0,10,1/503,+20,"1,563",0,4,1/391,-132,"3,386",0,7,1/484,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2025-07-27,日,いいえ,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-2,675","5,517",0,11,1/502,"-3,199","5,049",0,9,1/561,-721,"2,731",0,7,1/390,+597,"7,169",0,17,1/422,"-2,226","2,866",0,6,1/478,-381,"6,291",0,15,1/419,+29,338,0,1,1/338,-383,"4,512",0,12,1/376,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
