conditionName,adoption,scoreDate,targetDate,resultDate,event,machine,machineType,stand,storeCommonScore,storeCommonRankInMachine,storeCommonTopGapInMachine,storeCommonBoostCount,storeCommonRiskCount,boostNames,riskNames,historyDays,daysSinceHighContent,daysSinceStrongHighContent,highContentCount7,strongHighContentCount7,diff7,diff14,angle7,lossStreak,g7,g14,prevDiff,prevG,prevHighContent,resultDiff,resultG,resultBB,resultRB,resultPayout,resultCombinedRate,resultRBRate,isHighContentResult
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-03-31,2026-04-01,2026-04-01,いいえ,ネオアイムジャグラーEX,JUGGLER,1020,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,141,9,22,0,0,-3512,-2810,-167.429,4,20976,47338,-296,262,False,113,964,4,2,103.9073,160.667,482.0,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-03-31,2026-04-01,2026-04-01,いいえ,ハッピージャグラーＶＩＩＩ,JUGGLER,1031,100,1,0,5,0,interval4_14|cooling|moderate_sink|loss_rhythm|g_reliable,,259,6,23,1,0,-1714,-2921,-56.601,3,30282,52087,-2467,6405,False,-738,1994,7,1,87.663,249.25,1994.0,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-03-31,2026-04-01,2026-04-01,いいえ,ハッピージャグラーＶＩＩＩ,JUGGLER,1037,100,1,0,5,0,interval4_14|cooling|moderate_sink|loss_rhythm|g_reliable,,259,9,41,0,0,-1158,-596,-66.586,5,17391,46644,-461,435,False,1916,5343,28,15,111.9533,124.256,356.2,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-03-31,2026-04-01,2026-04-01,いいえ,ファンキージャグラー２ＫＴ,JUGGLER,1065,100,1,0,5,0,interval4_14|cooling|moderate_sink|loss_rhythm|g_reliable,,259,4,4,1,1,-846,-2718,-36.916,3,22917,39792,-445,2431,False,-1122,3438,10,8,89.1216,191.0,429.75,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-03-31,2026-04-01,2026-04-01,いいえ,マイジャグラーV,JUGGLER,1087,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,259,11,26,0,0,-4035,306,-143.232,2,28171,55023,-590,3504,False,3065,7395,39,26,113.8156,113.769,284.423,True
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-03-31,2026-04-01,2026-04-01,いいえ,マイジャグラーV,JUGGLER,1105,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,259,6,8,1,0,-3243,-483,-150.153,4,21598,51589,-851,1746,False,91,3130,10,15,100.9691,125.2,208.667,True
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-03-31,2026-04-01,2026-04-01,いいえ,マイジャグラーV,JUGGLER,1111,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,259,7,7,1,1,-2835,-4014,-126.851,5,22349,51974,-982,2362,False,2716,7335,39,27,112.3426,111.136,271.667,True
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-03-31,2026-04-01,2026-04-01,いいえ,マイジャグラーV,JUGGLER,1113,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,259,4,4,1,1,-2646,-5127,-95.887,2,27595,51695,-361,1058,False,2307,8766,45,17,108.7725,141.387,515.647,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-03-31,2026-04-01,2026-04-01,いいえ,マイジャグラーV,JUGGLER,1121,100,1,0,4,0,interval4_14|cooling|moderate_sink|loss_rhythm,,259,6,6,1,1,764,-3808,22.75,3,33583,70181,-1017,5114,False,3804,7162,41,26,117.7046,106.896,275.462,True
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-01,2026-04-02,2026-04-02,いいえ,ジャグラーガールズSS,JUGGLER,865,100,1,0,5,0,interval4_14|cooling|moderate_sink|loss_rhythm|g_reliable,,142,5,5,1,1,921,-2113,56.982,3,16163,30788,-327,317,False,-313,598,1,1,82.553,299.0,598.0,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-01,2026-04-02,2026-04-02,いいえ,スマスロ 甲鉄城のカバネリ 海門決戦,AT_SMART,563,100,1,1,5,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm,,30,9,10,0,0,-5756,988,-137.401,2,41892,78593,-1282,6199,False,2477,5620,0,16,114.6916,351.25,351.25,True
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-01,2026-04-02,2026-04-02,いいえ,スマスロモンキーターンV,AT_SMART,1187,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,57,8,8,0,0,-3816,1983,-297.66,2,12820,30345,-433,992,False,-546,1508,0,4,87.931,377.0,377.0,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-01,2026-04-02,2026-04-02,いいえ,ネオアイムジャグラーEX,JUGGLER,872,100,1,0,5,0,interval4_14|cooling|moderate_sink|loss_rhythm|g_reliable,,142,6,9,1,0,-1151,-1788,-64.037,3,17974,37293,-575,1446,False,-1050,1831,3,5,80.8848,228.875,366.2,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-01,2026-04-02,2026-04-02,いいえ,ネオアイムジャグラーEX,JUGGLER,873,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,142,8,8,0,0,-2014,236,-164.02,4,12279,36589,-264,1728,False,-561,4498,12,19,95.8426,145.097,236.737,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-01,2026-04-02,2026-04-02,いいえ,ネオアイムジャグラーEX,JUGGLER,1000,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,142,4,23,1,0,-2255,-5499,-127.726,3,17655,37720,-432,672,False,-591,2300,8,3,91.4348,209.091,766.667,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-01,2026-04-02,2026-04-02,いいえ,ネオアイムジャグラーEX,JUGGLER,1003,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,142,10,20,0,0,-2679,-3946,-136.614,5,19610,40141,-761,3436,False,254,4307,16,12,101.9658,153.821,358.917,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-01,2026-04-02,2026-04-02,いいえ,ネオアイムジャグラーEX,JUGGLER,1007,100,1,0,5,0,interval4_14|cooling|moderate_sink|loss_rhythm|g_reliable,,142,10,10,0,0,-974,1335,-64.062,3,15204,32288,-1332,2168,False,-149,2158,7,6,97.6985,166.0,359.667,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-01,2026-04-02,2026-04-02,いいえ,ネオアイムジャグラーEX,JUGGLER,1010,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,142,10,15,0,0,-2625,-3169,-169.409,5,15495,27288,-680,1120,False,359,4155,15,15,102.8801,138.5,277.0,True
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-01,2026-04-02,2026-04-02,いいえ,ネオアイムジャグラーEX,JUGGLER,1012,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,142,8,8,0,0,-2505,-5500,-204.908,2,12225,34315,-480,690,False,-367,1147,3,2,89.3345,229.4,573.5,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-01,2026-04-02,2026-04-02,いいえ,ハッピージャグラーＶＩＩＩ,JUGGLER,1031,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,260,7,24,1,0,-2182,-3991,-77.524,4,28146,51777,-738,1994,False,-739,3627,10,14,93.2083,151.125,259.071,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-01,2026-04-02,2026-04-02,いいえ,ハッピージャグラーＶＩＩＩ,JUGGLER,1036,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,260,4,47,1,0,-3964,-3743,-185.338,3,21388,38815,-441,1991,False,-219,400,1,0,81.75,400.0,,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-01,2026-04-02,2026-04-02,いいえ,ファンキージャグラー２ＫＴ,JUGGLER,1065,100,1,0,5,0,interval4_14|cooling|moderate_sink|loss_rhythm|g_reliable,,260,5,5,1,1,-1495,-3459,-63.821,4,23425,42782,-1122,3438,False,-802,1774,5,1,84.9305,295.667,1774.0,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-01,2026-04-02,2026-04-02,いいえ,マイジャグラーV,JUGGLER,1086,100,1,0,4,0,interval4_14|cooling|moderate_sink|loss_rhythm,,260,8,8,0,0,-1413,-4182,-43.818,2,32247,72992,-383,2221,False,-1684,4270,9,12,86.854,203.333,355.833,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-01,2026-04-02,2026-04-02,いいえ,マイジャグラーV,JUGGLER,1107,100,1,0,5,0,interval4_14|cooling|moderate_sink|loss_rhythm|g_reliable,,260,7,30,1,0,-531,-4633,-28.578,2,18581,43081,-1369,2985,False,2268,7540,37,26,110.0265,119.683,290.0,True
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-01,2026-04-02,2026-04-02,いいえ,マイジャグラーV,JUGGLER,1115,100,1,0,5,0,interval4_14|cooling|moderate_sink|loss_rhythm|g_reliable,,260,5,6,2,1,715,-1595,27.089,2,26394,58240,-205,993,False,-629,3057,11,5,93.1414,191.062,611.4,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-02,2026-04-03,2026-04-03,はい,ゴーゴージャグラー３,JUGGLER,838,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,261,5,5,1,1,-1210,-368,-78.343,4,15445,43232,-784,4522,False,-64,458,2,0,95.3421,229.0,,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-02,2026-04-03,2026-04-03,はい,ジャグラーガールズSS,JUGGLER,861,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,261,6,30,1,0,-1242,-109,-109.524,5,11340,23759,-912,1209,False,-766,1361,3,3,81.2393,226.833,453.667,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-02,2026-04-03,2026-04-03,はい,ジャグラーガールズSS,JUGGLER,865,100,1,0,5,0,interval4_14|cooling|moderate_sink|loss_rhythm|g_reliable,,143,6,6,1,1,824,-2281,51.445,4,16017,31273,-313,598,False,-493,481,0,1,65.8351,481.0,481.0,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-02,2026-04-03,2026-04-03,はい,スマスロモンキーターンV,AT_SMART,1187,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,58,9,9,0,0,-4065,2579,-325.382,3,12493,30907,-546,1508,False,3648,6312,0,18,119.2649,350.667,350.667,True
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-02,2026-04-03,2026-04-03,はい,ネオアイムジャグラーEX,JUGGLER,872,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,143,7,10,1,0,-1959,-2905,-102.148,4,19178,36315,-1050,1831,False,-395,521,1,0,74.7281,521.0,,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-02,2026-04-03,2026-04-03,はい,ネオアイムジャグラーEX,JUGGLER,873,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,143,9,9,0,0,-1891,-81,-119.088,5,15879,37367,-561,4498,False,-308,1460,5,3,92.968,182.5,486.667,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-02,2026-04-03,2026-04-03,はい,ネオアイムジャグラーEX,JUGGLER,882,100,1,0,5,0,interval4_14|cooling|moderate_sink|loss_rhythm|g_reliable,,143,14,14,0,0,-678,-4005,-32.448,2,20895,42931,-30,872,False,332,6131,21,30,101.805,120.216,204.367,True
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-02,2026-04-03,2026-04-03,はい,ネオアイムジャグラーEX,JUGGLER,885,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,143,4,4,1,1,-2793,-2379,-165.286,6,16898,35385,-276,699,False,-874,1514,4,1,80.7574,302.8,1514.0,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-02,2026-04-03,2026-04-03,はい,ネオアイムジャグラーEX,JUGGLER,1000,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,143,5,24,1,0,-1085,-5350,-82.919,4,13085,39202,-591,2300,False,0,2602,11,5,100.0,162.625,520.4,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-02,2026-04-03,2026-04-03,はい,ネオアイムジャグラーEX,JUGGLER,1001,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,143,4,13,2,0,-1969,-3011,-101.218,5,19453,37368,-465,585,False,2291,9000,33,48,108.4852,111.111,187.5,True
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-02,2026-04-03,2026-04-03,はい,ネオアイムジャグラーEX,JUGGLER,1006,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,143,4,18,1,0,-3748,-5830,-158.605,3,23631,52276,-371,888,False,2692,7602,39,24,111.8039,120.667,316.75,True
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-02,2026-04-03,2026-04-03,はい,ネオアイムジャグラーEX,JUGGLER,1007,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,143,11,11,0,0,-1759,1726,-152.136,4,11562,33418,-149,2158,False,-162,1367,5,3,96.0497,170.875,455.667,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-02,2026-04-03,2026-04-03,はい,ネオアイムジャグラーEX,JUGGLER,1012,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,143,9,9,0,0,-2945,-5263,-269.467,3,10929,34818,-367,1147,False,-461,2847,10,6,94.6025,177.938,474.5,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-02,2026-04-03,2026-04-03,はい,ネオアイムジャグラーEX,JUGGLER,1025,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,143,5,5,1,1,-2534,106,-134.032,2,18906,38174,-184,1506,False,691,7611,26,30,103.0263,135.911,253.7,True
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-02,2026-04-03,2026-04-03,はい,ネオアイムジャグラーEX,JUGGLER,1030,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,143,5,5,1,1,-2639,-494,-106.751,2,24721,59461,-98,3599,False,-371,1699,5,4,92.7212,188.778,424.75,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-02,2026-04-03,2026-04-03,はい,ハッピージャグラーＶＩＩＩ,JUGGLER,1031,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,261,8,25,0,0,-5469,-4770,-229.164,5,23865,53862,-739,3627,False,-1039,2840,7,6,87.8052,218.462,473.333,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-02,2026-04-03,2026-04-03,はい,ハッピージャグラーＶＩＩＩ,JUGGLER,1036,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,261,5,48,1,0,-3384,-3910,-197.008,4,17177,39170,-219,400,False,710,7216,27,29,103.2797,128.857,248.828,True
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-02,2026-04-03,2026-04-03,はい,ファンキージャグラー２ＫＴ,JUGGLER,1058,100,1,0,5,0,interval4_14|cooling|moderate_sink|loss_rhythm|g_reliable,,261,8,28,0,0,-879,-416,-55.909,2,15722,36931,-369,970,False,-164,1743,7,2,96.8636,193.667,871.5,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-02,2026-04-03,2026-04-03,はい,ファンキージャグラー２ＫＴ,JUGGLER,1065,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,261,6,6,1,1,-1950,-3691,-87.581,5,22265,42601,-802,1774,False,2777,5120,30,17,118.0794,108.936,301.176,True
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-02,2026-04-03,2026-04-03,はい,マイジャグラーV,JUGGLER,1086,100,1,0,5,0,interval4_14|cooling|moderate_sink|loss_rhythm|g_reliable,,261,9,9,0,0,-2075,-5151,-68.144,3,30450,71651,-1684,4270,False,1586,7930,36,23,106.6667,134.407,344.783,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-02,2026-04-03,2026-04-03,はい,マイジャグラーV,JUGGLER,1115,100,1,0,5,0,interval4_14|cooling|moderate_sink|loss_rhythm|g_reliable,,261,6,7,2,1,566,-1701,20.91,3,27068,60512,-629,3057,False,-267,1630,6,4,94.5399,163.0,407.5,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-02,2026-04-03,2026-04-03,はい,マイジャグラーV,JUGGLER,1117,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,261,4,4,1,1,-2329,-4454,-94.945,3,24530,48168,-433,3993,False,-681,987,2,0,77.001,493.5,,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-03,2026-04-04,2026-04-04,いいえ,ゴーゴージャグラー３,JUGGLER,838,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,262,6,6,1,1,-2055,-1972,-144.698,5,14202,38703,-64,458,False,1101,5741,29,15,106.3926,130.477,382.733,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-03,2026-04-04,2026-04-04,いいえ,ゴーゴージャグラー３,JUGGLER,850,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,262,5,5,1,1,-2584,691,-115.703,4,22333,43534,-873,5805,False,-473,1447,4,3,89.1039,206.714,482.333,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-03,2026-04-04,2026-04-04,いいえ,ジャグラーガールズSS,JUGGLER,861,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,262,7,31,1,0,-1669,-849,-141.91,6,11761,24883,-766,1361,False,-46,3707,14,11,99.5864,148.28,337.0,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-03,2026-04-04,2026-04-04,いいえ,ジャグラーガールズSS,JUGGLER,865,100,1,0,5,0,interval4_14|cooling|moderate_sink|loss_rhythm|g_reliable,,144,7,7,1,1,435,-3393,31.531,5,13796,27769,-493,481,False,-344,318,0,0,63.9413,,,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-03,2026-04-04,2026-04-04,いいえ,スマスロモンキーターンV,AT_SMART,1178,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,59,6,10,1,0,-3858,-3772,-179.776,2,21460,44149,-1393,2690,False,2547,5080,0,11,116.7126,461.818,461.818,True
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-03,2026-04-04,2026-04-04,いいえ,スマスロモンキーターンV,AT_SMART,1182,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,59,13,13,0,0,-2048,-1347,-152.37,2,13441,29028,-364,3164,False,-3873,4491,0,9,71.2536,499.0,499.0,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-03,2026-04-04,2026-04-04,いいえ,ネオアイムジャグラーEX,JUGGLER,872,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,144,8,11,0,0,-2644,-2862,-166.467,5,15883,36493,-395,521,False,830,5820,26,14,104.7537,145.5,415.714,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-03,2026-04-04,2026-04-04,いいえ,ネオアイムジャグラーEX,JUGGLER,873,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,144,10,10,0,0,-2056,-1202,-120.756,6,17026,34947,-308,1460,False,-540,1894,6,1,90.4963,270.571,1894.0,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-03,2026-04-04,2026-04-04,いいえ,ネオアイムジャグラーEX,JUGGLER,883,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,144,14,30,0,0,-3491,-6761,-216.577,2,16119,36891,-891,885,False,-1173,1791,4,1,78.1686,358.2,1791.0,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-03,2026-04-04,2026-04-04,いいえ,ネオアイムジャグラーEX,JUGGLER,887,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,144,4,4,1,1,-2041,-3263,-101.73,3,20063,37773,-523,2455,False,-481,2761,9,4,94.1929,212.385,690.25,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-03,2026-04-04,2026-04-04,いいえ,ネオアイムジャグラーEX,JUGGLER,1007,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,144,12,12,0,0,-1878,978,-150.674,5,12464,31021,-162,1367,False,1572,7322,31,25,107.1565,130.75,292.88,True
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-03,2026-04-04,2026-04-04,いいえ,ネオアイムジャグラーEX,JUGGLER,1008,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,144,4,8,1,0,-1544,-4695,-108.901,3,14178,35795,-197,1685,False,-20,1058,5,0,99.3699,211.6,,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-03,2026-04-04,2026-04-04,いいえ,ネオアイムジャグラーEX,JUGGLER,1012,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,144,10,10,0,0,-3431,-5315,-260.279,4,13182,34727,-461,2847,False,-451,4978,18,12,96.98,165.933,414.833,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-03,2026-04-04,2026-04-04,いいえ,ネオアイムジャグラーEX,JUGGLER,1026,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,144,5,19,1,0,-1869,-1225,-140.189,4,13332,32394,-79,817,False,-2091,4130,9,7,83.1235,258.125,590.0,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-03,2026-04-04,2026-04-04,いいえ,ネオアイムジャグラーEX,JUGGLER,1030,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,144,6,6,1,1,-2699,1223,-105.611,3,25556,56440,-371,1699,False,1331,8006,31,33,105.5417,125.094,242.606,True
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-03,2026-04-04,2026-04-04,いいえ,ハッピージャグラーＶＩＩＩ,JUGGLER,1031,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,262,9,26,0,0,-6286,-6487,-239.166,6,26283,53286,-1039,2840,False,-1373,2405,5,3,80.9702,300.625,801.667,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-03,2026-04-04,2026-04-04,いいえ,ハッピージャグラーＶＩＩＩ,JUGGLER,1033,100,1,0,5,0,interval4_14|cooling|moderate_sink|loss_rhythm|g_reliable,,262,10,10,0,0,-66,-2656,-3.254,2,20284,38366,-780,1131,False,-140,2160,8,4,97.8395,180.0,540.0,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-03,2026-04-04,2026-04-04,いいえ,ファンキージャグラー２ＫＴ,JUGGLER,1058,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,262,9,29,0,0,-1245,-882,-77.599,3,16044,33489,-164,1743,False,-258,202,0,0,57.4257,,,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-03,2026-04-04,2026-04-04,いいえ,マイジャグラーV,JUGGLER,1106,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,262,4,8,1,0,-3206,-3832,-125.386,2,25569,54412,-555,4719,False,-1791,2926,4,8,79.5967,243.833,365.75,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-03,2026-04-04,2026-04-04,いいえ,マイジャグラーV,JUGGLER,1115,100,1,0,5,0,interval4_14|cooling|moderate_sink|loss_rhythm|g_reliable,,262,7,8,1,0,-1149,214,-49.861,4,23044,56449,-267,1630,False,-1350,3111,9,5,85.5352,222.214,622.2,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-03,2026-04-04,2026-04-04,いいえ,マイジャグラーV,JUGGLER,1117,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,262,5,5,1,1,-3638,-4259,-169.754,4,21431,46159,-681,987,False,-2016,5284,13,13,87.2824,203.231,406.462,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-04,2026-04-05,2026-04-05,いいえ,Lパチスロ革命機ヴァルヴレイヴ2,AT_SMART,616,100,1,0,5,0,interval4_14|cooling|moderate_sink|loss_rhythm|g_reliable,,87,10,10,0,0,-5361,-3281,-394.046,2,13605,29199,-2563,3160,False,-1246,1811,5,3,77.0661,226.375,603.667,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-04,2026-04-05,2026-04-05,いいえ,ゴーゴージャグラー３,JUGGLER,850,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,263,6,6,1,1,-1794,-268,-97.067,5,18482,42674,-473,1447,False,-811,4838,15,17,94.4123,151.188,284.588,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-04,2026-04-05,2026-04-05,いいえ,ジャグラーガールズSS,JUGGLER,863,100,1,0,6,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm|g_reliable,,145,10,10,0,0,-1531,-558,-94.477,2,16205,33567,-373,2437,False,198,1914,9,3,103.4483,159.5,638.0,False
SC_FREE_ALT_MODERATE_SINK_RANK1,弱め採用,2026-04-04,2026-04-05,2026-04-05,いいえ,ジャグラーガールズSS,JUGGLER,865,100,1,0,5,0,interval4_14|cooling|moderate_sink|angle_sink|loss_rhythm,,145,8,8,0,0,-1847,-2258,-284.066,6,6502,26286,-344,318,False,-724,2052,4,6,88.2391,205.2,342.0,False
